TIME,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,abs_pressure,diff_pressure,pressure_alt,temperature
1703454262302271,-0.003016,0.002706,-9.801880,0.007302,-0.004394,-0.000739,0.039443,-0.243754,0.363527,997.496094,0.000000,131.917816,0.000000
1703454262305378,-0.018952,0.003722,-9.755790,0.004578,-0.002183,-0.000881,0.039443,-0.243754,0.363527,997.496094,0.000000,131.917816,0.000000
1703454262308210,-0.006905,0.015710,-9.794688,0.003249,-0.004157,0.000305,0.039443,-0.243754,0.363527,997.496094,0.000000,131.917816,0.000000
1703454262311251,-0.095117,0.034177,-9.794695,0.004732,-0.004835,0.001907,0.039443,-0.243754,0.363527,997.496094,0.000000,131.917816,0.000000
1703454262314495,-0.079242,-0.052625,-9.875919,0.002883,-0.004377,-0.002795,0.024379,-0.241095,0.362199,997.445374,0.000000,132.345642,0.000000
1703454262317140,-0.019247,0.061568,-9.841766,0.003114,-0.002428,0.001125,0.024379,-0.241095,0.362199,997.445374,0.000000,132.345642,0.000000
1703454262320215,-0.027554,0.020382,-9.811139,0.005019,-0.005035,0.002218,0.024379,-0.241095,0.362199,997.445374,0.000000,132.345642,0.000000
1703454262323287,-0.019716,0.035499,-9.861438,0.002729,-0.006342,-0.002736,0.024379,-0.241095,0.362199,997.445374,0.000000,132.345642,0.000000
1703454262326313,0.034656,-0.025768,-9.755084,0.001028,-0.004572,0.000401,0.024379,-0.241095,0.362199,997.445374,0.000000,132.345642,0.000000
1703454262329399,-0.014229,-0.042507,-9.790980,0.002006,-0.006417,-0.001688,0.024379,-0.241095,0.362199,997.445374,0.000000,132.345642,0.000000
1703454262332328,-0.004979,-0.018163,-9.806646,-0.000698,-0.004252,0.001844,0.024379,-0.241095,0.362199,997.445374,0.000000,132.345642,0.000000
1703454262335505,-0.052849,0.018703,-9.762456,-0.000293,-0.004861,-0.000682,0.032356,-0.256754,0.370463,997.470276,0.000000,132.134369,0.000000
1703454262338224,0.046760,-0.043729,-9.870554,0.004140,-0.009606,-0.000860,0.032356,-0.256754,0.370463,997.470276,0.000000,132.134369,0.000000
1703454262341265,-0.037700,0.029029,-9.855199,-0.000736,-0.009360,-0.001054,0.032356,-0.256754,0.370463,997.470276,0.000000,132.134369,0.000000
1703454262344321,-0.015414,0.050868,-9.828905,-0.001386,-0.009194,0.002251,0.032356,-0.256754,0.370463,997.470276,0.000000,132.134369,0.000000
1703454262347269,0.057451,0.021056,-9.759771,0.001479,-0.012047,0.000639,0.032356,-0.256754,0.370463,997.470276,0.000000,132.134369,0.000000
1703454262350246,0.023714,0.014875,-9.813159,-0.000020,-0.005378,-0.002769,0.032356,-0.256754,0.370463,997.470276,0.000000,132.134369,0.000000
1703454262353276,-0.048174,-0.011277,-9.780178,-0.000632,-0.009497,-0.001044,0.032356,-0.256754,0.370463,997.470276,0.000000,132.134369,0.000000
1703454262356362,-0.042268,0.022646,-9.803566,-0.001075,-0.010171,0.000714,0.027077,-0.246242,0.370049,997.410278,0.000000,132.641434,0.000000
1703454262359220,-0.020199,-0.044690,-9.767602,0.001745,-0.007902,0.000999,0.027077,-0.246242,0.370049,997.410278,0.000000,132.641434,0.000000
1703454262362256,0.034907,0.009040,-9.849634,0.000330,-0.010489,-0.001493,0.027077,-0.246242,0.370049,997.410278,0.000000,132.641434,0.000000
1703454262365446,0.001503,0.001697,-9.778193,0.000190,-0.010623,0.000138,0.027077,-0.246242,0.370049,997.410278,0.000000,132.641434,0.000000
1703454262368270,0.028153,0.061470,-9.826978,0.001063,-0.009144,0.000804,0.027077,-0.246242,0.370049,997.410278,0.000000,132.641434,0.000000
1703454262371257,-0.111026,-0.006562,-9.791509,-0.000992,-0.006831,-0.000873,0.027077,-0.246242,0.370049,997.410278,0.000000,132.641434,0.000000
1703454262374305,0.040871,0.021168,-9.786132,0.000854,-0.007695,-0.000019,0.027077,-0.246242,0.370049,997.410278,0.000000,132.641434,0.000000
1703454262391389,0.024965,0.007954,-9.797059,-0.000203,-0.007734,0.000994,0.028444,-0.251770,0.369954,997.456299,0.000000,132.253220,0.000000
1703454262391448,-0.047931,-0.002761,-9.835086,-0.002901,-0.006826,0.000235,0.028444,-0.251770,0.369954,997.456299,0.000000,132.253220,0.000000
1703454262391461,-0.026874,0.041762,-9.808821,0.000566,-0.008356,-0.001703,0.028444,-0.251770,0.369954,997.456299,0.000000,132.253220,0.000000
1703454262391469,0.001697,-0.046232,-9.907055,0.001320,-0.006266,0.000813,0.028444,-0.251770,0.369954,997.456299,0.000000,132.253220,0.000000
1703454262391478,-0.063462,-0.034532,-9.785033,0.003479,-0.008339,-0.000131,0.028444,-0.251770,0.369954,997.456299,0.000000,132.253220,0.000000
1703454262392216,0.006303,0.011934,-9.775367,0.001422,-0.009049,0.000485,0.028444,-0.251770,0.369954,997.456299,0.000000,132.253220,0.000000
1703454262395290,0.055891,-0.017637,-9.816851,-0.001320,-0.008410,0.002688,0.028444,-0.251770,0.369954,997.456299,0.000000,132.253220,0.000000
1703454262398445,0.045245,-0.017731,-9.758201,-0.001894,-0.010465,-0.000890,0.026804,-0.243172,0.369188,997.482727,0.000000,132.031372,0.000000
1703454262401235,0.011894,-0.038007,-9.784372,0.000817,-0.008884,-0.000194,0.026804,-0.243172,0.369188,997.482727,0.000000,132.031372,0.000000
1703454262404298,0.050398,0.024422,-9.746710,0.004553,-0.006463,-0.001924,0.026804,-0.243172,0.369188,997.482727,0.000000,132.031372,0.000000
1703454262407349,-0.013897,-0.080417,-9.827708,0.001180,-0.007106,0.001155,0.026804,-0.243172,0.369188,997.482727,0.000000,132.031372,0.000000
1703454262410319,0.020986,-0.013842,-9.715836,-0.000182,-0.009252,0.000761,0.026804,-0.243172,0.369188,997.482727,0.000000,132.031372,0.000000
1703454262413226,0.029787,-0.067108,-9.836351,-0.001698,-0.008916,0.002167,0.026804,-0.243172,0.369188,997.482727,0.000000,132.031372,0.000000
1703454262416230,0.010305,0.109700,-9.823311,0.001007,-0.005659,0.001899,0.026804,-0.243172,0.369188,997.482727,0.000000,132.031372,0.000000
1703454262419386,0.026807,-0.034404,-9.770870,-0.002099,-0.007691,-0.001010,0.033513,-0.244636,0.367296,997.476135,0.000000,132.086838,0.000000
1703454262422282,-0.004826,-0.010128,-9.833547,-0.000163,-0.006445,0.001713,0.033513,-0.244636,0.367296,997.476135,0.000000,132.086838,0.000000
1703454262425225,-0.114782,0.033216,-9.732328,0.000646,-0.007203,-0.001369,0.033513,-0.244636,0.367296,997.476135,0.000000,132.086838,0.000000
1703454262428426,-0.009789,0.000848,-9.826406,-0.000132,-0.006710,0.001320,0.033513,-0.244636,0.367296,997.476135,0.000000,132.086838,0.000000
1703454262431322,-0.023939,0.039327,-9.812572,-0.003089,-0.005853,0.001680,0.033513,-0.244636,0.367296,997.476135,0.000000,132.086838,0.000000
1703454262434226,-0.023102,-0.007488,-9.789377,-0.001977,-0.007131,-0.000112,0.033513,-0.244636,0.367296,997.476135,0.000000,132.086838,0.000000
1703454262437287,-0.039966,-0.002905,-9.830456,-0.002400,-0.005020,0.000144,0.033513,-0.244636,0.367296,997.476135,0.000000,132.086838,0.000000
1703454262440313,0.047178,-0.027136,-9.825445,-0.000281,-0.000986,0.000151,0.032927,-0.255407,0.359618,997.428711,0.000000,132.485626,0.000000
1703454262443257,0.017668,0.020065,-9.867565,-0.003577,-0.004903,-0.000724,0.032927,-0.255407,0.359618,997.428711,0.000000,132.485626,0.000000
1703454262446246,-0.051005,-0.009542,-9.826111,-0.007199,-0.005580,-0.002834,0.032927,-0.255407,0.359618,997.428711,0.000000,132.485626,0.000000
1703454262449346,-0.103957,-0.018145,-9.881717,-0.002665,-0.007841,0.000958,0.032927,-0.255407,0.359618,997.428711,0.000000,132.485626,0.000000
1703454262452313,0.073794,0.002350,-9.843483,-0.006182,-0.005211,-0.000787,0.032927,-0.255407,0.359618,997.428711,0.000000,132.485626,0.000000
1703454262455426,0.001067,0.016111,-9.811224,-0.007777,-0.006317,0.001000,0.032927,-0.255407,0.359618,997.428711,0.000000,132.485626,0.000000
1703454262458275,-0.085575,0.052980,-9.856756,-0.004871,-0.004770,0.002541,0.032927,-0.255407,0.359618,997.428711,0.000000,132.485626,0.000000
1703454262461496,-0.083282,0.051360,-9.756159,-0.003304,-0.002235,-0.000594,0.027249,-0.247227,0.361961,997.473022,0.000000,132.113251,0.000000
1703454262464355,0.034663,0.009145,-9.823600,-0.003841,-0.003807,0.000598,0.027249,-0.247227,0.361961,997.473022,0.000000,132.113251,0.000000
1703454262467406,-0.043834,-0.110838,-9.810317,-0.005510,-0.003534,0.003200,0.027249,-0.247227,0.361961,997.473022,0.000000,132.113251,0.000000
1703454262470359,-0.050270,0.003671,-9.810781,-0.003541,-0.004177,0.001169,0.027249,-0.247227,0.361961,997.473022,0.000000,132.113251,0.000000
1703454262473379,-0.080690,-0.010058,-9.864323,-0.000506,-0.003845,0.002120,0.027249,-0.247227,0.361961,997.473022,0.000000,132.113251,0.000000
1703454262476345,0.004865,0.024737,-9.740973,-0.004954,-0.001771,0.003365,0.027249,-0.247227,0.361961,997.473022,0.000000,132.113251,0.000000
1703454262479320,0.037180,-0.003546,-9.875168,-0.005414,-0.002442,-0.000498,0.027249,-0.247227,0.361961,997.473022,0.000000,132.113251,0.000000
1703454262482500,0.008363,-0.005615,-9.734051,-0.000644,-0.002601,0.001430,0.029606,-0.254361,0.357447,997.518494,0.000000,131.727661,0.000000
1703454262485326,-0.025540,0.085459,-9.758527,-0.001391,-0.001459,-0.001913,0.029606,-0.254361,0.357447,997.518494,0.000000,131.727661,0.000000
1703454262488345,0.035161,0.066713,-9.852806,-0.003991,-0.000663,-0.000396,0.029606,-0.254361,0.357447,997.518494,0.000000,131.727661,0.000000
1703454262491356,0.013379,0.021498,-9.806775,0.000159,-0.001472,0.001707,0.029606,-0.254361,0.357447,997.518494,0.000000,131.727661,0.000000
1703454262494783,-0.010885,-0.065479,-9.845331,0.000498,-0.001811,0.002593,0.029606,-0.254361,0.357447,997.518494,0.000000,131.727661,0.000000
1703454262497423,-0.025193,0.079846,-9.812943,-0.003290,0.002859,-0.002068,0.029606,-0.254361,0.357447,997.518494,0.000000,131.727661,0.000000
1703454262500419,-0.053348,0.077386,-9.780630,-0.003310,0.003166,0.001073,0.029606,-0.254361,0.357447,997.518494,0.000000,131.727661,0.000000
1703454262533055,0.096907,0.008034,-9.875331,-0.002210,-0.000445,-0.001844,0.028345,-0.249741,0.366660,997.507568,0.000000,131.820099,0.000000
1703454262533140,0.014887,0.039355,-9.785390,-0.000956,0.001485,0.000616,0.028345,-0.249741,0.366660,997.507568,0.000000,131.820099,0.000000
1703454262533160,-0.046235,-0.026759,-9.909794,0.004134,0.004318,-0.001002,0.028345,-0.249741,0.366660,997.507568,0.000000,131.820099,0.000000
1703454262533198,-0.042616,-0.031328,-9.806952,-0.000640,0.005903,0.002669,0.028345,-0.249741,0.366660,997.507568,0.000000,131.820099,0.000000
1703454262533215,-0.031586,-0.002574,-9.740613,0.001080,0.007795,0.000067,0.028345,-0.249741,0.366660,997.507568,0.000000,131.820099,0.000000
1703454262533224,0.007126,0.068774,-9.876621,-0.000705,0.005275,0.001324,0.031556,-0.247877,0.363303,997.492249,0.000000,131.949509,0.000000
1703454262533233,0.016921,0.065556,-9.822849,-0.000158,0.006758,0.001401,0.031556,-0.247877,0.363303,997.492249,0.000000,131.949509,0.000000
1703454262533241,-0.025363,-0.079056,-9.775561,0.002747,0.009305,0.002889,0.031556,-0.247877,0.363303,997.492249,0.000000,131.949509,0.000000
1703454262533601,-0.018425,0.037220,-9.826214,0.002767,0.007667,-0.000760,0.031556,-0.247877,0.363303,997.492249,0.000000,131.949509,0.000000
1703454262536487,0.022107,0.026845,-9.854507,-0.001931,0.006060,0.001135,0.031556,-0.247877,0.363303,997.492249,0.000000,131.949509,0.000000
1703454262539816,0.023466,-0.006126,-9.826359,0.002953,0.011662,-0.000078,0.031556,-0.247877,0.363303,997.492249,0.000000,131.949509,0.000000
1703454262542719,-0.035960,-0.023784,-9.867412,0.004886,0.011667,-0.002446,0.031556,-0.247877,0.363303,997.492249,0.000000,131.949509,0.000000
1703454262545957,-0.014450,-0.005780,-9.853855,0.003837,0.010409,-0.000346,0.027053,-0.244346,0.365660,997.448730,0.000000,132.316605,0.000000
1703454262549041,-0.011621,0.011549,-9.776102,0.001179,0.006348,-0.002467,0.027053,-0.244346,0.365660,997.448730,0.000000,132.316605,0.000000
1703454262551924,-0.035401,0.048095,-9.879827,0.001621,0.011730,0.001319,0.027053,-0.244346,0.365660,997.448730,0.000000,132.316605,0.000000
1703454262554926,-0.025904,0.039780,-9.804791,0.002757,0.005743,0.002488,0.027053,-0.244346,0.365660,997.448730,0.000000,132.316605,0.000000
1703454262557971,-0.039472,0.000269,-9.812377,0.001397,0.006796,0.002214,0.027053,-0.244346,0.365660,997.448730,0.000000,132.316605,0.000000
1703454262560850,-0.070949,-0.045059,-9.744824,-0.001168,0.007974,-0.002024,0.027053,-0.244346,0.365660,997.448730,0.000000,132.316605,0.000000
1703454262563869,0.046148,-0.003973,-9.826178,-0.000736,0.005077,0.001588,0.027053,-0.244346,0.365660,997.448730,0.000000,132.316605,0.000000
1703454262566870,0.068979,0.019292,-9.843812,-0.000558,0.005578,0.001300,0.026443,-0.251912,0.368319,997.543884,0.000000,131.516388,0.000000
1703454262569945,-0.032422,0.034013,-9.787728,-0.001511,0.000212,-0.000055,0.026443,-0.251912,0.368319,997.543884,0.000000,131.516388,0.000000
1703454262572958,0.031710,0.010436,-9.852942,-0.002178,-0.000919,-0.000442,0.026443,-0.251912,0.368319,997.543884,0.000000,131.516388,0.000000
1703454262575946,-0.043694,0.048046,-9.877655,-0.001671,-0.000763,0.003286,0.026443,-0.251912,0.368319,997.543884,0.000000,131.516388,0.000000
1703454262578834,0.023472,-0.027541,-9.781984,-0.004576,-0.000907,0.001942,0.026443,-0.251912,0.368319,997.543884,0.000000,131.516388,0.000000
1703454262582118,-0.005178,0.022340,-9.783282,-0.005168,-0.003645,-0.001909,0.026443,-0.251912,0.368319,997.543884,0.000000,131.516388,0.000000
1703454262584953,0.038375,-0.052601,-9.891466,-0.003113,-0.006406,0.001312,0.026443,-0.251912,0.368319,997.543884,0.000000,131.516388,0.000000
1703454262588031,0.004111,-0.031455,-9.756432,-0.004937,-0.007024,-0.000779,0.032303,-0.249281,0.365290,997.469299,0.000000,132.144943,0.000000
1703454262590971,0.006833,0.029763,-9.812239,-0.007915,-0.009183,-0.000794,0.032303,-0.249281,0.365290,997.469299,0.000000,132.144943,0.000000
1703454262593927,-0.042275,0.016576,-9.872735,-0.009113,-0.010452,0.001403,0.032303,-0.249281,0.365290,997.469299,0.000000,132.144943,0.000000
1703454262596815,0.009820,0.009247,-9.842563,-0.008082,-0.007182,-0.000241,0.032303,-0.249281,0.365290,997.469299,0.000000,132.144943,0.000000
1703454262599972,-0.026146,-0.036045,-9.799808,-0.007181,-0.011169,-0.003877,0.032303,-0.249281,0.365290,997.469299,0.000000,132.144943,0.000000
1703454262602985,-0.044228,0.010052,-9.740472,-0.007746,-0.009456,0.000485,0.032303,-0.249281,0.365290,997.469299,0.000000,132.144943,0.000000
1703454262605931,0.067484,0.003584,-9.863889,-0.009322,-0.012375,0.000044,0.032303,-0.249281,0.365290,997.469299,0.000000,132.144943,0.000000
1703454262608877,0.004646,0.044852,-9.812530,-0.008487,-0.010275,0.001531,0.031955,-0.257426,0.364444,997.451538,0.000000,132.292831,0.000000
1703454262611947,0.045231,0.081178,-9.872499,-0.005156,-0.008273,0.002369,0.031955,-0.257426,0.364444,997.451538,0.000000,132.292831,0.000000
1703454262615176,-0.086231,-0.035822,-9.819217,-0.006644,-0.011944,0.000840,0.031955,-0.257426,0.364444,997.451538,0.000000,132.292831,0.000000
1703454262637233,0.009056,-0.012720,-9.834440,-0.006567,-0.008836,-0.000698,0.031955,-0.257426,0.364444,997.451538,0.000000,132.292831,0.000000
1703454262637268,-0.026951,-0.048318,-9.865720,-0.005894,-0.006971,0.003872,0.031955,-0.257426,0.364444,997.451538,0.000000,132.292831,0.000000
1703454262637277,0.019017,-0.003838,-9.836674,-0.004324,-0.010205,0.000204,0.031955,-0.257426,0.364444,997.451538,0.000000,132.292831,0.000000
1703454262637291,0.028318,-0.001345,-9.814543,-0.009297,-0.006498,0.000204,0.031955,-0.257426,0.364444,997.451538,0.000000,132.292831,0.000000
1703454262637299,-0.020995,0.043332,-9.802573,-0.008629,-0.010916,0.001642,0.026848,-0.258616,0.364646,997.414490,0.000000,132.604462,0.000000
1703454262637309,-0.070740,0.114730,-9.808284,-0.008053,-0.007591,0.000868,0.026848,-0.258616,0.364646,997.414490,0.000000,132.604462,0.000000
1703454262637317,0.026401,-0.011814,-9.724352,-0.003993,-0.008062,0.000320,0.026848,-0.258616,0.364646,997.414490,0.000000,132.604462,0.000000
1703454262638902,0.064933,-0.045134,-9.801811,-0.005773,-0.008450,-0.000904,0.026848,-0.258616,0.364646,997.414490,0.000000,132.604462,0.000000
1703454262641997,0.075192,-0.002664,-9.842466,-0.004763,-0.004730,0.004951,0.026848,-0.258616,0.364646,997.414490,0.000000,132.604462,0.000000
1703454262644877,-0.033364,-0.023452,-9.805731,-0.002848,-0.006616,0.000795,0.026848,-0.258616,0.364646,997.414490,0.000000,132.604462,0.000000
1703454262648005,-0.004279,-0.046033,-9.764785,-0.007621,-0.009901,0.000449,0.026848,-0.258616,0.364646,997.414490,0.000000,132.604462,0.000000
1703454262650922,-0.001388,-0.115882,-9.774626,-0.004576,-0.011299,-0.000139,0.029516,-0.246447,0.366946,997.493835,0.000000,131.936310,0.000000
1703454262654012,0.002826,-0.052669,-9.755952,-0.005670,-0.008846,0.000653,0.029516,-0.246447,0.366946,997.493835,0.000000,131.936310,0.000000
1703454262657086,-0.013874,-0.066811,-9.853260,-0.003359,-0.008876,0.003651,0.029516,-0.246447,0.366946,997.493835,0.000000,131.936310,0.000000
1703454262660061,0.065561,0.014849,-9.791184,-0.001859,-0.007436,0.002952,0.029516,-0.246447,0.366946,997.493835,0.000000,131.936310,0.000000
1703454262662967,-0.004370,0.025004,-9.860577,-0.003462,-0.006294,-0.001971,0.029516,-0.246447,0.366946,997.493835,0.000000,131.936310,0.000000
1703454262666146,-0.000248,0.005129,-9.854662,-0.003231,-0.005687,0.002506,0.029516,-0.246447,0.366946,997.493835,0.000000,131.936310,0.000000
1703454262669035,0.000203,0.007722,-9.844322,-0.006430,-0.003574,0.001137,0.029516,-0.246447,0.366946,997.493835,0.000000,131.936310,0.000000
1703454262671983,-0.074818,-0.095705,-9.799062,-0.003054,-0.007064,0.000456,0.042473,-0.247761,0.365904,997.481140,0.000000,132.044586,0.000000
1703454262674988,0.054218,0.038935,-9.847981,-0.002757,-0.004397,-0.000651,0.042473,-0.247761,0.365904,997.481140,0.000000,132.044586,0.000000
1703454262678273,0.038190,0.011977,-9.800174,-0.004070,-0.004950,-0.000601,0.042473,-0.247761,0.365904,997.481140,0.000000,132.044586,0.000000
1703454262681153,0.017088,0.010706,-9.764021,-0.003144,-0.008375,0.001372,0.042473,-0.247761,0.365904,997.481140,0.000000,132.044586,0.000000
1703454262684237,-0.015216,0.046738,-9.883199,-0.006853,-0.005183,0.001476,0.042473,-0.247761,0.365904,997.481140,0.000000,132.044586,0.000000
1703454262687130,-0.096250,0.095628,-9.801545,-0.008417,-0.010841,-0.001390,0.042473,-0.247761,0.365904,997.481140,0.000000,132.044586,0.000000
1703454262690148,0.050661,-0.005815,-9.770097,-0.006972,-0.006477,0.000903,0.042473,-0.247761,0.365904,997.481140,0.000000,132.044586,0.000000
1703454262693157,0.001479,-0.069906,-9.837547,-0.006136,-0.007798,-0.000824,0.028033,-0.252823,0.367615,997.494812,0.000000,131.928375,0.000000
1703454262696193,-0.000629,-0.007050,-9.765860,-0.004275,-0.010773,-0.003849,0.028033,-0.252823,0.367615,997.494812,0.000000,131.928375,0.000000
1703454262699380,0.000349,0.025807,-9.810052,-0.008082,-0.008177,-0.000771,0.028033,-0.252823,0.367615,997.494812,0.000000,131.928375,0.000000
1703454262702462,-0.019269,-0.110863,-9.790827,-0.008427,-0.005717,-0.000011,0.028033,-0.252823,0.367615,997.494812,0.000000,131.928375,0.000000
1703454262705156,0.046207,-0.009134,-9.784461,-0.006895,-0.009637,0.001890,0.028033,-0.252823,0.367615,997.494812,0.000000,131.928375,0.000000
1703454262708280,0.040426,0.032094,-9.839863,-0.006176,-0.010164,0.000915,0.028033,-0.252823,0.367615,997.494812,0.000000,131.928375,0.000000
1703454262711508,-0.022691,0.076145,-9.864322,-0.009405,-0.006957,0.001590,0.028033,-0.252823,0.367615,997.494812,0.000000,131.928375,0.000000
1703454262714273,-0.041433,0.019017,-9.821086,-0.001997,-0.004492,0.000031,0.033917,-0.242605,0.368167,997.488647,0.000000,131.981201,0.000000
1703454262717405,0.043666,0.005219,-9.754044,-0.006453,-0.007835,-0.000324,0.033917,-0.242605,0.368167,997.488647,0.000000,131.981201,0.000000
1703454262720378,0.089859,-0.037128,-9.825120,-0.007380,-0.007439,0.003261,0.033917,-0.242605,0.368167,997.488647,0.000000,131.981201,0.000000
1703454262723265,0.062890,0.045386,-9.865497,-0.004354,-0.007050,-0.002078,0.033917,-0.242605,0.368167,997.488647,0.000000,131.981201,0.000000
1703454262726297,0.012509,-0.001066,-9.884977,-0.007098,-0.005629,-0.000287,0.033917,-0.242605,0.368167,997.488647,0.000000,131.981201,0.000000
1703454262740849,-0.018486,-0.006032,-9.823658,-0.004557,-0.004195,0.002222,0.033917,-0.242605,0.368167,997.488647,0.000000,131.981201,0.000000
1703454262740876,-0.008678,0.028794,-9.806525,-0.002465,-0.001004,-0.001758,0.033917,-0.242605,0.368167,997.488647,0.000000,131.981201,0.000000
1703454262740885,-0.039307,-0.061154,-9.804272,-0.003304,-0.001590,-0.000839,0.031599,-0.249655,0.374758,997.462708,0.000000,132.200394,0.000000
1703454262740893,0.006913,-0.002920,-9.863382,-0.001690,-0.002630,-0.000310,0.031599,-0.249655,0.374758,997.462708,0.000000,132.200394,0.000000
1703454262741433,0.013317,-0.027444,-9.849543,-0.005505,-0.002888,0.001861,0.031599,-0.249655,0.374758,997.462708,0.000000,132.200394,0.000000
1703454262744360,-0.006075,0.030966,-9.870169,-0.000307,0.002070,-0.000795,0.031599,-0.249655,0.374758,997.462708,0.000000,132.200394,0.000000
1703454262747412,0.005800,-0.046869,-9.831645,-0.003059,-0.000682,-0.000512,0.031599,-0.249655,0.374758,997.462708,0.000000,132.200394,0.000000
1703454262750419,-0.092055,-0.065934,-9.767495,-0.001740,-0.001227,0.003635,0.031599,-0.249655,0.374758,997.462708,0.000000,132.200394,0.000000
1703454262753499,0.041032,-0.022287,-9.790580,0.001738,-0.000834,0.000948,0.031599,-0.249655,0.374758,997.462708,0.000000,132.200394,0.000000
1703454262756293,-0.055842,-0.006858,-9.825676,-0.000868,0.002477,0.000343,0.034926,-0.251611,0.361803,997.504883,0.000000,131.843872,0.000000
1703454262759317,0.039251,0.003321,-9.812963,0.000634,0.000455,0.000903,0.034926,-0.251611,0.361803,997.504883,0.000000,131.843872,0.000000
1703454262762503,0.024918,-0.062336,-9.826916,-0.000131,0.001415,0.000962,0.034926,-0.251611,0.361803,997.504883,0.000000,131.843872,0.000000
1703454262765363,0.040973,-0.024102,-9.836193,-0.000220,0.002747,0.000286,0.034926,-0.251611,0.361803,997.504883,0.000000,131.843872,0.000000
1703454262768299,-0.012655,-0.044200,-9.764649,-0.000647,0.002594,0.000692,0.034926,-0.251611,0.361803,997.504883,0.000000,131.843872,0.000000
1703454262771421,0.077058,0.068537,-9.843006,0.000790,0.002681,-0.000196,0.034926,-0.251611,0.361803,997.504883,0.000000,131.843872,0.000000
1703454262774490,-0.066072,-0.077384,-9.849295,0.002117,0.001980,0.002250,0.034926,-0.251611,0.361803,997.504883,0.000000,131.843872,0.000000
1703454262777324,-0.101213,0.019037,-9.904514,-0.002055,0.002582,0.000729,0.040041,-0.247950,0.370003,997.501160,0.000000,131.875565,0.000000
1703454262780368,0.068137,-0.027017,-9.822107,0.001118,-0.001431,-0.001016,0.040041,-0.247950,0.370003,997.501160,0.000000,131.875565,0.000000
1703454262783361,0.008794,0.059911,-9.811488,-0.000688,-0.000198,-0.000624,0.040041,-0.247950,0.370003,997.501160,0.000000,131.875565,0.000000
1703454262786416,0.086342,0.032185,-9.767419,-0.000368,-0.000353,-0.000012,0.040041,-0.247950,0.370003,997.501160,0.000000,131.875565,0.000000
1703454262789256,-0.017105,0.021721,-9.807703,0.001113,0.000545,0.002952,0.040041,-0.247950,0.370003,997.501160,0.000000,131.875565,0.000000
1703454262792360,0.077815,0.044407,-9.772176,0.000580,0.000994,-0.002095,0.040041,-0.247950,0.370003,997.501160,0.000000,131.875565,0.000000
1703454262795385,-0.018633,0.019334,-9.827378,0.000880,-0.000551,-0.001364,0.040041,-0.247950,0.370003,997.501160,0.000000,131.875565,0.000000
1703454262798589,0.060125,0.022021,-9.823957,-0.000676,0.000259,0.001628,0.037420,-0.246485,0.359018,997.486023,0.000000,132.002319,0.000000
1703454262801352,0.036439,0.054996,-9.798632,-0.000431,-0.002866,0.000171,0.037420,-0.246485,0.359018,997.486023,0.000000,132.002319,0.000000
1703454262804349,-0.080721,-0.058133,-9.750935,-0.000448,-0.001440,-0.001251,0.037420,-0.246485,0.359018,997.486023,0.000000,132.002319,0.000000
1703454262807461,-0.002193,0.007935,-9.726359,0.001108,-0.004184,0.003353,0.037420,-0.246485,0.359018,997.486023,0.000000,132.002319,0.000000
1703454262810321,0.022256,-0.035148,-9.783207,0.003876,-0.002636,-0.000120,0.037420,-0.246485,0.359018,997.486023,0.000000,132.002319,0.000000
1703454262813379,-0.010272,-0.062364,-9.799623,-0.000597,-0.001060,0.001535,0.037420,-0.246485,0.359018,997.486023,0.000000,132.002319,0.000000
1703454262816615,-0.038866,-0.005828,-9.786029,0.000777,-0.002723,-0.000432,0.037420,-0.246485,0.359018,997.486023,0.000000,132.002319,0.000000
1703454262819351,-0.032835,-0.024938,-9.849790,0.000723,-0.004918,-0.000071,0.040134,-0.254320,0.361691,997.477539,0.000000,132.073639,0.000000
1703454262822286,-0.013381,-0.076930,-9.774031,0.000319,-0.003782,-0.000994,0.040134,-0.254320,0.361691,997.477539,0.000000,132.073639,0.000000
1703454262825339,0.004430,-0.052370,-9.869399,0.001922,-0.005266,0.002112,0.040134,-0.254320,0.361691,997.477539,0.000000,132.073639,0.000000
1703454262828370,0.047463,0.055957,-9.812218,0.001590,-0.006865,-0.000661,0.040134,-0.254320,0.361691,997.477539,0.000000,132.073639,0.000000
1703454262831275,0.045677,0.095487,-9.856722,-0.001628,-0.003827,0.001991,0.040134,-0.254320,0.361691,997.477539,0.000000,132.073639,0.000000
1703454262855556,0.001875,-0.005209,-9.847190,0.001212,-0.002652,-0.000888,0.040134,-0.254320,0.361691,997.477539,0.000000,132.073639,0.000000
1703454262855655,0.020839,0.039956,-9.789536,0.002158,-0.004029,-0.000756,0.040134,-0.254320,0.361691,997.477539,0.000000,132.073639,0.000000
1703454262855666,-0.080175,-0.010698,-9.900589,-0.002089,-0.004172,0.001661,0.033696,-0.252321,0.363506,997.510437,0.000000,131.796326,0.000000
1703454262855675,-0.064774,-0.066597,-9.804068,-0.001370,-0.005682,0.000535,0.033696,-0.252321,0.363506,997.510437,0.000000,131.796326,0.000000
1703454262855684,-0.056483,0.009916,-9.793302,0.000528,-0.002777,0.001731,0.033696,-0.252321,0.363506,997.510437,0.000000,131.796326,0.000000
1703454262855694,-0.058504,0.027234,-9.795895,-0.005044,-0.000742,0.002792,0.033696,-0.252321,0.363506,997.510437,0.000000,131.796326,0.000000
